,Country,Year,No_TB,Per_TBwithHIV,Per_TBwithHIV_tested,Per_TBwithHIV_CPT,Per_TBwithHIV_ART,Per_new_RRorMDR_TBres,No_RRorMDR_TBres,Per_success_treat_oldTBcases,Per_success_treat_newTBcases,Prevalence_female_smoking,Prevalence_male_smoking,Alcohol_consumption_liters_per_cap,Diabetes_mortality_rate,Hospital_density,Healthposts_density,Heathcentres_density,Per_cleanwater_access,Per_sanitation_access,Life_expectancy,Per_urban_pop_2010,Per_childbelow5_underweight,Pop,Pop_under_15,Pop_over_60
4783,TON,2013,10,100,0,,,0,0,,90,,,,,3.8,14.24,13.29,,,71,,,105,37.2,8
4784,TON,2014,13,100,0,,,0,0,,,,,,,,,,,,,,,,,
4785,TON,2015,,,,,,,,,,13,47.3,,,,,,99.6,91,,,,,,
4786,TON,2020,,,,,,,,,,12.4,45.6,,,,,,,,,,,,,
4787,TON,2025,,,,,,,,,,11.9,44,,,,,,,,,,,,,
4788,TTO,1990,,,,,,,,,,,,,,,,,91.6,89.9,68,,,1222,33.58,8.31
4789,TTO,1991,,,,,,,,,,,,,,,,,,,,,,1230,33.21,8.36
4790,TTO,1992,,,,,,,,,,,,,,,,,,,,,,1237,32.76,8.42
4791,TTO,1993,,,,,,,,,,,,,,,,,,,,,,1244,32.21,8.49
4792,TTO,1994,,,,,,,,,,,,,,,,,,,,,,1250,31.55,8.58
4793,TTO,1995,,,,,,,,,69,,,,,,,,,,,,,1255,30.75,8.69
4794,TTO,1996,,,,,,,,,75,,,,,,,,,,,,,1258,29.83,8.82
4795,TTO,1997,,,,,,,,,75,,,,,,,,,,,,,1261,28.79,8.97
4796,TTO,1998,,,,,,,,75,65,,,,,,,,,,,,,1263,27.69,9.15
4797,TTO,1999,,,,,,,,36,63,,,,,,,,,,,,,1265,26.6,9.35
4798,TTO,2000,,,,,,,,68,68,,,,136.8,,,,93.3,90.7,69,,,1268,25.58,9.56
4799,TTO,2001,,,,,,,,,72,,,,,,,,,,,,,1272,24.63,9.79
4800,TTO,2002,,,,,,,,,,,,,,,,,,,,,,1278,23.78,10.03
4801,TTO,2003,174,61,41,,41,,,,73,,,,,,,,,,,,,1284,23.02,10.29
4802,TTO,2004,186,47,44,84,37,,,50,59,,,,,,,,,,,,,1290,22.38,10.56
4803,TTO,2005,179,69,34,29,36,0,3,57,68,,,,,,,,,,,,,1297,21.84,10.84
4804,TTO,2006,253,99,5.2,100,,12,1,44,54,,,,,,,,,,,,,1303,21.43,11.13
4805,TTO,2007,260,100,30,14,22,80,40,29,61,,,,,,,,,,,,,1310,21.12,11.43
4806,TTO,2008,322,100,23,14,49,3.6,0,36,63,,,,,,,,,,,,,1316,20.92,11.75
4807,TTO,2009,324,94,31,14,6.3,0,0,68,66,,,,,,,,,,,,,1323,20.79,12.08
4808,TTO,2010,258,98,23,19,34,,0,64,71,,,,,,7.83,0.3,,,,9.1,,1328,20.72,12.43
4809,TTO,2011,266,95,33,24,19,,,35,69,,,,,,,,,,,,,1333,20.7,12.8
4810,TTO,2012,321,98,26,28,29,2.4,0,37,63,,,,127.3,,,,,,70,,,1337,20.73,13.18
4811,TTO,2013,280,95,22,16,53,16,13,33,62,,,,,,7.83,0.3,,,71,,,1341,20.8,13.6
4812,TTO,2014,293,99,25,24,56,34,0,,,,,,,,,,,,,,,,,
4813,TTO,2015,,,,,,,,,,,,,,,,,95.1,91.5,,,,,,
4814,TUN,1990,,,,,,,,,,,,,,,,,82.5,72.6,70,,,8135,38.09,6.77
4815,TUN,1991,,,,,,,,,,,,,,,,,,,,,,8319,37.47,7.01
4816,TUN,1992,,,,,,,,,,,,,,,,,,,,,,8499,36.76,7.26
4817,TUN,1993,,,,,,,,,,,,,,,,,,,,,,8672,36,7.51
4818,TUN,1994,,,,,,,,,,,,,,,,,,,,,,8834,35.19,7.75
4819,TUN,1995,,,,,,,,,,,,,,,,,,,,,,8983,34.34,7.97
4820,TUN,1996,,,,,,,,,,,,,,,,,,,,,,9117,33.47,8.17
4821,TUN,1997,,,,,,,,,89,,,,,,,,,,,,,9237,32.57,8.35
4822,TUN,1998,,,,,,,,,91,,,,,,,,,,,,,9347,31.66,8.52
4823,TUN,1999,,,,,,,,74,91,,,,,,,,,,,,,9451,30.74,8.67
4824,TUN,2000,,,,,,,,74,91,,,,29.7,,,,89.9,81.9,73,,,9553,29.83,8.8
4825,TUN,2001,,,,,,,,,90,,,,,,,,,,,,,9652,28.94,8.92
4826,TUN,2002,,,,,,,,75,92,,,,,,,,,,,,,9750,28.07,9.02
4827,TUN,2003,1965,4.8,1.1,100,100,,,74,91,,,,,,,,,,,,,9847,27.25,9.12
4828,TUN,2004,1994,8.2,,,,,,80,90,,,,,,,,,,,,,9947,26.48,9.21
4829,TUN,2005,2079,6.2,1.6,100,100,,,,90,,,,,,,,,,,,,10051,25.78,9.3
4830,TUN,2006,2131,5.3,2.7,,100,,10,,91,,,,,,,,,,,,3.3,10160,25.15,9.38
4831,TUN,2007,2282,4.3,7.1,0,100,,12,,89,,,,,,,,,,,,,10274,24.6,9.47
4832,TUN,2008,2280,3.9,2.2,0,100,,36,,86,,,,,,,,,,,,,10391,24.14,9.58
4833,TUN,2009,2155,3.7,2.5,0,100,32,24,,83,,,,,,,,,,,,,10511,23.77,9.72
4834,TUN,2010,2368,6.6,4.5,100,100,0.55,12,,85,,,,,,19.64,,,,,65.9,,10632,23.49,9.92
4835,TUN,2011,3015,12,2.8,100,100,0.19,12,79,78,,,,,,,,,,,,,10753,23.32,10.18
4836,TUN,2012,3258,18,2.4,100,100,0.28,17,88,89,,,,30.3,,,,,,76,,,10875,23.22,10.49
4837,TUN,2013,3070,26,2.2,,100,73,17,86,91,,,,,2.33,18.72,,,,76,,,10997,23.2,10.8
4838,TUN,2014,3173,73,0.52,0,100,96,14,,,,,,,,,,,,,,,,,
4839,TUN,2015,,,,,,,,,,,,,,,,,97.7,91.6,,,,,,
4840,TUR,1990,,,,,,,,,,,,,,,,,86.2,82.9,65,,,53995,36.25,7.15
4841,TUR,1991,,,,,,,,,,,,,,,,,,,,,,54911,35.7,7.34
4842,TUR,1992,,,,,,,,,,,,,,,,,,,,,,55815,35.11,7.55
4843,TUR,1993,,,,,,,,,,,,,,,,,,,,,,56713,34.51,7.76
4844,TUR,1994,,,,,,,,,,,,,,,,,,,,,,57613,33.91,7.96
4845,TUR,1995,,,,,,,,,,,,,,,,,,,,,,58522,33.33,8.15
4846,TUR,1996,,,,,,,,,71,,,,,,,,,,,,,59443,32.75,8.31
4847,TUR,1997,,,,,,,,,,,,,,,,,,,,,,60372,32.2,8.45
4848,TUR,1998,,,,,,,,,66,,,,,,,,,,,,,61308,31.66,8.57
4849,TUR,1999,,,,,,,,,,,,,,,,,,,,,,62244,31.15,8.68
4850,TUR,2000,,,,,,,,,73,19.7,58.7,,18,,,,92.6,88.1,70,,,63174,30.65,8.79
4851,TUR,2001,,,,,,,,,72,,,,,,,,,,,,,64100,30.18,8.9
4852,TUR,2002,,,,,,,,,65,,,,,,,,,,,,,65022,29.73,9.01
4853,TUR,2003,18139,,,,,,,65,72,,,,,,,,,,,,,65938,29.3,9.12
4854,TUR,2004,19799,,,,,,,,81,,,,,,,,,,,,,66846,28.89,9.23
4855,TUR,2005,21303,,,,,38,191,70,88,16.7,51.5,,,,,,,,,,,67743,28.5,9.35
4856,TUR,2006,20526,0,,,,45,249,76,91,,,,,,,,,,,,,68626,28.12,9.46
4857,TUR,2007,19694,0,,,,47,240,76,91,,,,,,,,,,,,,69497,27.76,9.59
4858,TUR,2008,18452,0,,,,52,263,75,91,,,,,,,,,,,,1.7,70364,27.4,9.73
4859,TUR,2009,17402,,100,,,52,282,73,90,,,,,,,,,,,,,71241,27.05,9.89
4860,TUR,2010,16551,3.5,2.4,36,64,64,335,69,89,14.4,45,,,,10.33,0.28,,,,70.7,,72138,26.7,10.08
4861,TUR,2011,15679,46,0.4,48,93,63,325,68,90,,,,,,,,,,,,,73059,26.35,10.31
4862,TUR,2012,14691,59,0.52,49,78,71,357,66,88,13.5,42.7,,13.2,,,,,,75,,,73997,26,10.56
4863,TUR,2013,13409,66,0.36,34,62,83,283,38,86,,,,,1.55,10.03,0.27,,,75,,,74933,25.6,10.8
4864,TUR,2014,13378,70,0.48,29,62,84,349,,,,,,,,,,,,,,,,,
4865,TUR,2015,,,,,,,,,,12.4,39.5,,,,,,100,94.9,,,,,,
4866,TUR,2020,,,,,,,,,,10.6,34.7,,,,,,,,,,,,,
4867,TUR,2025,,,,,,,,,,9.2,30.7,,,,,,,,,,,,,
4868,TKM,1990,,,,,,,,,,,,,,,,,,,62,,,3668,40.47,6.21
4869,TKM,1991,,,,,,,,,,,,,,,,,,,,,,3772,40.41,6.22
4870,TKM,1992,,,,,,,,,,,,,,,,,,,,,,3882,40.32,6.2
4871,TKM,1993,,,,,,,,,,,,,,,,,,,,,,3992,40.17,6.17
4872,TKM,1994,,,,,,,,,,,,,,,,,,,,,,4096,39.92,6.16
4873,TKM,1995,,,,,,,,,73,,,,,,,,,,,,,4188,39.55,6.19
4874,TKM,1996,,,,,,,,,64,,,,,,,,,,,,,4268,39.06,6.27
4875,TKM,1997,,,,,,,,,59,,,,,,,,,,,,,4336,38.45,6.38
4876,TKM,1998,,,,,,,,,,,,,,,,,,,,,,4395,37.76,6.49
4877,TKM,1999,,,,,,,,,60,,,,,,,,,,,,,4449,37.03,6.57
4878,TKM,2000,,,,,,,,75,81,,,,19.8,,,,59.6,62.3,62,,,4501,36.3,6.58
4879,TKM,2001,,,,,,,,70,64,,,,,,,,,,,,,4552,35.58,6.53
4880,TKM,2002,,,,,,,,63,74,,,,,,,,,,,,,4600,34.87,6.42
4881,TKM,2003,4759,,,,,,,62,71,,,,,,,,,,,,,4648,34.16,6.28
4882,TKM,2004,4182,,,,,,,,91,,,,,,,,,,,,,4697,33.43,6.15
4883,TKM,2005,3291,,,,,,,68,89,,,,,,,,,,,,,4748,32.68,6.05
4884,TKM,2006,3369,,,,,0,16,73,90,,,,,,,,,,,,,4802,31.9,5.99
4885,TKM,2007,3698,0,,,,,,41,87,,,,,,,,,,,,,4858,31.12,5.96
4886,TKM,2008,3909,,,,,,,81,89,,,,,,,,,,,,,4918,30.38,5.97
4887,TKM,2009,3157,,,,,12,46,,84,,,,,,,,,,,,,4979,29.74,6.01
4888,TKM,2010,3230,100,0,,,7,43,53,87,,,,,,,,,,,48.4,,5042,29.23,6.08
4889,TKM,2011,3022,,,,,,,53,87,,,,,,,,,,,,,5107,28.88,6.18
4890,TKM,2012,3422,,,,,,,63,84,,,,22.1,,,,,,63,,,5173,28.65,6.3
4891,TKM,2013,3675,,,,,,81,26,72,,,,,,,,,,64,,,5240,28.5,6.5
4892,TKM,2014,2887,,,,,16,210,,,,,,,,,,,,,,,,,
4893,TUV,1990,,,,,,,,,,,,,,,,,89.8,73.1,62,,,9,38.04,6.03
4894,TUV,1991,,,,,,,,,,,,,,,,,,,,,,9,37.93,6.14
4895,TUV,1992,,,,,,,,,,,,,,,,,,,,,,9,37.86,6.24
4896,TUV,1993,,,,,,,,,,,,,,,,,,,,,,9,37.8,6.34
4897,TUV,1994,,,,,,,,,,,,,,,,,,,,,,9,37.72,6.44
4898,TUV,1995,,,,,,,,,,,,,,,,,,,,,,9,37.6,6.54
4899,TUV,1996,,,,,,,,,,,,,,,,,,,,,,9,37.41,6.64
4900,TUV,1997,,,,,,,,,0,,,,,,,,,,,,,9,37.18,6.73
4901,TUV,1998,,,,,,,,,,,,,,,,,,,,,,9,36.9,6.83
4902,TUV,1999,,,,,,,,,100,,,,,,,,,,,,,9,36.57,6.93
4903,TUV,2000,,,,,,,,,86,,,,,,,,94,78.4,64,,,9,36.2,7.04
4904,TUV,2001,,,,,,,,,,,,,,,,,,,,,,9,35.8,7.15
4905,TUV,2002,,,,,,,,,25,,,,,,,,,,,,,10,35.36,7.28
4906,TUV,2003,32,,,,,,,,,,,,,,,,,,,,,10,34.89,7.41
4907,TUV,2004,,,100,,,,,,100,,,,,,,,,,,,,10,34.39,7.55
4908,TUV,2005,15,,,,,,,,86,,,,,,,,,,,,,10,33.88,7.7
4909,TUV,2006,9,0,,,,,,,78,,,,,,,,,,,,,10,33.34,7.86
4910,TUV,2007,18,0,,,,,,,74,,,,,,,,,,,,1.6,10,32.79,8.04
4911,TUV,2008,19,89,0,,,,,,88,,,,,,,,,,,,,10,32.24,8.23
4912,TUV,2009,18,0,,,,0,0,,83,,,,,,,,,,,,,10,31.74,8.43
4913,TUV,2010,14,0,,,,0,0,,93,,,,,,,,,,,54.8,,10,31.29,8.64
4914,TUV,2011,13,31,0,,,,0,,83,,,,,,,,,,,,,10,30.92,8.85
4915,TUV,2012,20,45,0,,,11,2,,70,,,,,,,,,,68,,,10,30.61,9.07
4916,TUV,2013,18,110,0,,,0,0,,78,,,,,10.13,,,,,68,,,10,30.3,9.3
4917,TUV,2014,15,100,0,,,0,0,,,,,,,,,,,,,,,,,
4918,TUV,2015,,,,,,,,,,,,,,,,,97.7,,,,,,,
4919,UGA,1990,,,,,,,,,,,,,,,,,40.4,13.2,47,,,17535,47.96,4.32
4920,UGA,1991,,,,,,,,,,,,,,,,,,,,,,18156,48.1,4.32
4921,UGA,1992,,,,,,,,,,,,,,,,,,,,,,18788,48.26,4.32
4922,UGA,1993,,,,,,,,,,,,,,,,,,,,,,19430,48.42,4.32
4923,UGA,1994,,,,,,,,,,,,,,,,,,,,,,20081,48.58,4.31
4924,UGA,1995,,,,,,,,,44,,,,,,,,,,,,,20741,48.73,4.27
4925,UGA,1996,,,,,,,,32,33,,,,,,,,,,,,,21408,48.86,4.22
4926,UGA,1997,,,,,,,,58,40,,,,,,,,,,,,,22085,48.98,4.16
4927,UGA,1998,,,,,,,,60,62,,,,,,,,,,,,,22780,49.08,4.09
4928,UGA,1999,,,,,,,,48,61,,,,,,,,,,,,,23508,49.17,4.03
4929,UGA,2000,,,,,,,,64,63,4.8,27.5,,41.5,,,,56.4,15.6,45,,,24276,49.25,3.97
4930,UGA,2001,,,,,,,,63,56,,,,,,,,,,,,,25088,49.31,3.94
4931,UGA,2002,,,,,,,,55,60,,,,,,,,,,,,,25943,49.36,3.91
4932,UGA,2003,42891,,,,,,,60,68,,,,,,,,,,,,,26838,49.38,3.89
4933,UGA,2004,44612,,,,,,,68,70,,,,,,,,,,,,,27767,49.38,3.87
4934,UGA,2005,41809,25,71,25,10,,46,,73,4,23.1,,,,,,,,,,,28725,49.35,3.85
4935,UGA,2006,41579,28,59,52,13,,,76,68,,,,,,,,,,,,16.4,29711,49.3,3.83
4936,UGA,2007,41612,40,59,67,16,,,81,72,,,,,,,,,,,,,30729,49.22,3.81
4937,UGA,2008,43843,63,59,78,22,2.1,26,79,67,,,,,,,,,,,,,31779,49.12,3.79
4938,UGA,2009,44335,71,54,86,22,1.6,64,70,64,,,,,,,,,,,,,32864,49,3.77
4939,UGA,2010,45546,81,54,90,24,1.5,135,65,68,3.4,19.3,,,,8.99,3.77,,,,14.5,,33987,48.86,3.75
4940,UGA,2011,49018,80,53,93,32,1.2,135,71,73,,,,,,,,,,,,14.1,35148,48.71,3.73
4941,UGA,2012,47211,86,50,94,49,5.1,172,66,77,3.2,18.1,,43.1,,,,,,57,,,36346,48.54,3.72
4942,UGA,2013,47650,91,48,96,65,0.36,117,67,75,,,,,0.4,9.59,3.92,,,59,,,37579,48.4,3.7
4943,UGA,2014,46171,95,45,98,81,7.5,255,,,,,,,,,,,,,,,,,
4944,UGA,2015,,,,,,,,,,2.9,16.4,,,,,,79,19.1,,,,,,
4945,UGA,2020,,,,,,,,,,2.4,13.8,,,,,,,,,,,,,
4946,UGA,2025,,,,,,,,,,2.1,11.8,,,,,,,,,,,,,
4947,UKR,1990,,,,,,,,,,,,,,,,,,,70,,,51659,21.56,18.31
4948,UKR,1991,,,,,,,,,,,,,,,,,,,,,,51679,21.4,18.39
4949,UKR,1992,,,,,,,,,,,,,,,,,,,,,,51648,21.2,18.32
4950,UKR,1993,,,,,,,,,,,,,,,,,,,,,,51555,20.95,18.19
4951,UKR,1994,,,,,,,,,,,,,,,,,,,,,,51390,20.65,18.14
4952,UKR,1995,,,,,,,,,83,,,,,,,,,,,,,51147,20.27,18.26
4953,UKR,1996,,,,,,,,,43,,,,,,,,,,,,,50821,19.81,18.6
4954,UKR,1997,,,,,,,,,,,,,,,,,,,,,,50422,19.29,19.12
4955,UKR,1998,,,,,,,,,,,,,,,,,,,,,,49974,18.71,19.72
4956,UKR,1999,,,,,,,,,,,,,,,,,,,,,,49511,18.09,20.25
4957,UKR,2000,,,,,,,,,,15.9,60.2,,5.1,,,,97.6,94.7,68,,,49057,17.47,20.61
4958,UKR,2001,,,,,,,,,,,,,,,,,,,,,,48621,16.84,20.76
4959,UKR,2002,,,,,,,,,,,,,,,,,,,,,,48201,16.22,20.73
4960,UKR,2003,77702,,,,,,,,,,,,,,,,,,,,,47807,15.64,20.57
4961,UKR,2004,,,,,,,,,,,,,,,,,,,,,,47450,15.11,20.38
4962,UKR,2005,39608,,,,,,,,,15.1,56.4,,,,,,,,,,,47136,14.67,20.21
4963,UKR,2006,41265,,,0,,,,43,70,,,,,,,,,,,,,46871,14.32,20.09
4964,UKR,2007,40643,84,6.8,,,,,55,71,,,,,,,,,,,,,46653,14.08,19.98
4965,UKR,2008,37832,94,9.4,63,36,,,41,71,,,,,,,,,,,,,46461,13.93,19.94
4966,UKR,2009,38901,86,11,57,32,88,,47,60,,,,,,,,,,,,,46267,13.87,19.97
4967,UKR,2010,36409,95,17,,39,66,,46,69,14.6,52.6,,,,,,,,,68.7,,46050,13.9,20.11
4968,UKR,2011,42676,74,13,,63,61,,34,67,,,,,,,,,,,,,45803,14,20.38
4969,UKR,2012,45569,75,14,72,71,77,,51,71,14.4,51.4,,3.2,,,,,,71,,,45530,14.18,20.76
4970,UKR,2013,48134,88,20,49,48,81,,55,71,,,,,,,,,,71,,,45239,14.4,21.2
4971,UKR,2014,40302,97,20,44,56,97,,,,,,,,,,,,,,,,,,
4972,UKR,2015,,,,,,,,,,14,49.4,,,,,,96.2,95.9,,,,,,
4973,UKR,2020,,,,,,,,,,13.5,46.3,,,,,,,,,,,,,
4974,UKR,2025,,,,,,,,,,13,43.6,,,,,,,,,,,,,
4975,ARE,1990,,,,,,,,,,,,,,,,,99.7,97.4,72,,,1806,30.91,1.79
4976,ARE,1991,,,,,,,,,,,,,,,,,,,,,,1908,30.11,1.76
4977,ARE,1992,,,,,,,,,,,,,,,,,,,,,,2013,29.14,1.75
4978,ARE,1993,,,,,,,,,,,,,,,,,,,,,,2121,28.17,1.74
4979,ARE,1994,,,,,,,,,,,,,,,,,,,,,,2232,27.36,1.73
4980,ARE,1995,,,,,,,,,,,,,,,,,,,,,,2346,26.81,1.73
4981,ARE,1996,,,,,,,,,,,,,,,,,,,,,,2471,26.47,1.72
4982,ARE,1997,,,,,,,,,,,,,,,,,,,,,,2609,26.25,1.71
4983,ARE,1998,,,,,,,,,93,,,,,,,,,,,,,2753,26.06,1.7
4984,ARE,1999,,,,,,,,,,,,,,,,,,,,,,2894,25.8,1.69
4985,ARE,2000,,,,,,,,,74,,,,33,,,,99.7,97.4,74,,,3026,25.37,1.67
4986,ARE,2001,,,,,,,,,62,,,,,,,,,,,,,3132,24.89,1.67
4987,ARE,2002,,,,,,,,,79,,,,,,,,,,,,,3224,24.33,1.68
4988,ARE,2003,117,380,,,,,,0,64,,,,,,,,,,,,,3369,23.41,1.65
4989,ARE,2004,92,,,,,,,,71,,,,,,,,,,,,,3659,21.93,1.55
4990,ARE,2005,105,,,,,,4,80,77,,,,,,,,,,,,,4149,20.04,1.38
4991,ARE,2006,90,,,,,,,75,92,,,,,,,,,,,,,4876,18.01,1.17
4992,ARE,2007,97,,,,,,1,40,75,,,,,,,,,,,,,5797,16.21,0.97
4993,ARE,2008,93,,,,,,1,100,70,,,,,,,,,,,,,6799,14.89,0.82
4994,ARE,2009,116,99,,,,,,,69,,,,,,,,,,,,,7718,14.13,0.74
4995,ARE,2010,132,64,4.8,100,100,,0,67,72,,,,,,,,,,,84.1,,8442,13.86,0.72
4996,ARE,2011,106,76,3.7,100,100,5,1,33,69,,,,,,,,,,,,,8925,13.99,0.74
4997,ARE,2012,85,62,7.5,,,52,2,67,76,,,,36.5,,,,,,76,,,9206,14.41,0.81
